Quando;Dia da Semana;Tipo;Descricao/Lancamento;Credito;Debito;Mes;Ano;Mes/Ano;Origem
23-12-2010;Quinta-Feira;Restaurantes;Kiberama's Londrina´s;0,0;21,0;'12;'2010;'12/2010;Real_2007
23-12-2010;Quinta-Feira;Presentes;Presente´s Silveiras;0,0;36,7;'12;'2010;'12/2010;Real_2007
23-12-2010;Quinta-Feira;Juros_Corr. Poupança;Juros Poupança;0,52;0,0;'12;'2010;'12/2010;Real_2007
23-12-2010;Quinta-Feira;Juros_Corr. Poupança;Correção Poupanca;0,1;0,0;'12;'2010;'12/2010;Real_2007
22-12-2010;Quarta-Feira;Farmácia;Farma delivery´s;0,0;133,56;'12;'2010;'12/2010;Real_2007
22-12-2010;Quarta-Feira;Restaurantes;El Botin;0,0;189,2;'12;'2010;'12/2010;Real_2007
22-12-2010;Quarta-Feira;Cristiane;Coisas pra casas;0,0;176,5;'12;'2010;'12/2010;RealVisa_2007
22-12-2010;Quarta-Feira;Cristiane;A paulista;0,0;50,0;'12;'2010;'12/2010;RealVisa_2007
22-12-2010;Quarta-Feira;Playstation 3;Games: GOOGLE *MaximusCards;0,0;42,91;'12;'2010;'12/2010;RealVisa_2007
21-12-2010;Terça-Feira;Saques;Do real;400,0;0,0;'12;'2010;'12/2010;Despesas
21-12-2010;Terça-Feira;Cristiane;Pra cristiane;0,0;404,0;'12;'2010;'12/2010;Despesas
21-12-2010;Terça-Feira;Combustivel;Alcoois;0,0;73,0;'12;'2010;'12/2010;Real_2007
21-12-2010;Terça-Feira;Saques;saque do real;0,0;400,0;'12;'2010;'12/2010;Real_2007
21-12-2010;Terça-Feira;Restaurantes;Almoço no xa babis;0,0;56,4;'12;'2010;'12/2010;Real_2007
21-12-2010;Terça-Feira;Restaurantes;Jantares de Aniversários de casamentos;0,0;181,94;'12;'2010;'12/2010;Real_2007
20-12-2010;Segunda-Feira;Restaurantes;Burguers;0,0;33,8;'12;'2010;'12/2010;Real_2007
20-12-2010;Segunda-Feira;Seguros;Aluguel: Cheque - 010073 - seguro Aluguel (03/04);0,0;431,8;'12;'2010;'12/2010;Real_2007
19-12-2010;Domingo;Restaurantes;Cappelletto D'oro;0,0;52,69;'12;'2010;'12/2010;Real_2007
18-12-2010;Sábado;Restaurantes;Sporcaccione´s;0,0;25,5;'12;'2010;'12/2010;Real_2007
17-12-2010;Sexta-Feira;Saques;Saque do real;10,0;0,0;'12;'2010;'12/2010;Despesas
17-12-2010;Sexta-Feira;Estacionamentos;Estacionamento no centro;0,0;6,0;'12;'2010;'12/2010;Despesas
17-12-2010;Sexta-Feira;Restaurantes;Cofi de manhas na paccocca´s;0,0;21,96;'12;'2010;'12/2010;Real_2007
17-12-2010;Sexta-Feira;Saques;Saque do real;0,0;10,0;'12;'2010;'12/2010;Real_2007
17-12-2010;Sexta-Feira;Itens Pesssoais;Fones Ouvidos Pau-ers;0,0;30,65;'12;'2010;'12/2010;Real_2007
17-12-2010;Sexta-Feira;Moradia;Hometheater: Pedestais pretos HT;0,0;97,4;'12;'2010;'12/2010;Real_2007
17-12-2010;Sexta-Feira;Supermercado;Mercadis;0,0;97,87;'12;'2010;'12/2010;Real_2007
16-12-2010;Quinta-Feira;Presentes;de natal da cristiane;0,0;175,0;'12;'2010;'12/2010;Real_2007
15-12-2010;Quarta-Feira;Pedágios;Sistema Sem Parar - pedágios;0,0;115,64;'12;'2010;'12/2010;Real_2007
15-12-2010;Quarta-Feira;Salarios;Adiantamento Quinzenal;1890,28;0,0;'12;'2010;'12/2010;Real_2007
15-12-2010;Quarta-Feira;Salarios;2ª Parcela 13º Salário;4808,14;0,0;'12;'2010;'12/2010;Real_2007
15-12-2010;Quarta-Feira;Shows;Ingressos pro Iron maiden;0,0;243,0;'12;'2010;'12/2010;RealVisa_2007
14-12-2010;Terça-Feira;Cristiane;;0,0;31,0;'12;'2010;'12/2010;Despesas
13-12-2010;Segunda-Feira;Taxas Bancarias;Anidade (01/03);0,0;23,5;'12;'2010;'12/2010;Amex_2010
13-12-2010;Segunda-Feira;Moradia;Hometheater: Kits caixas Acoustic JBL SCS 500.5;0,0;1776,0;'12;'2010;'12/2010;Real_2007
13-12-2010;Segunda-Feira;Supermercado;Mercadis ;0,0;75,64;'12;'2010;'12/2010;Real_2007
12-12-2010;Domingo;Alimentacao;Coisas de comeres;0,0;27,1;'12;'2010;'12/2010;Despesas
12-12-2010;Domingo;Supermercado;Paes de mercadis;0,0;8,72;'12;'2010;'12/2010;Real_2007
12-12-2010;Domingo;Restaurantes;Ó Maria Ó;0,0;135,19;'12;'2010;'12/2010;Real_2007
12-12-2010;Domingo;Juros_Corr. Poupança;Juros Poupança;1,69;0,0;'12;'2010;'12/2010;Real_2007
12-12-2010;Domingo;Juros_Corr. Poupança;Correções;0,18;0,0;'12;'2010;'12/2010;Real_2007
11-12-2010;Sábado;Restaurantes;Pizzas em casas;0,0;46,0;'12;'2010;'12/2010;Despesas
11-12-2010;Sábado;Combustivel;Alcoois no GGM3;0,0;69,0;'12;'2010;'12/2010;Real_2007
11-12-2010;Sábado;Restaurantes;Cofi de Manhas na paccocca´s;0,0;19,71;'12;'2010;'12/2010;Real_2007
11-12-2010;Sábado;GATO;Areiasdecocos de gaotos;0,0;21,0;'12;'2010;'12/2010;Real_2007
11-12-2010;Sábado;Cristiane;Revelação defotias;0,0;46,1;'12;'2010;'12/2010;Real_2007
11-12-2010;Sábado;Moradia;TapetesNovos;0,0;155,0;'12;'2010;'12/2010;Real_2007
11-12-2010;Sábado;Restaurantes;SubDuWay´s;0,0;23,8;'12;'2010;'12/2010;Real_2007
10-12-2010;Sexta-Feira;Salarios;1ª Parc. PLR - MBO - Part. Lucros;5884,85;0,0;'12;'2010;'12/2010;Real_2007
10-12-2010;Sexta-Feira;Restaurantes;Almoço no Shoppuing;0,0;48,0;'12;'2010;'12/2010;Real_2007
10-12-2010;Sexta-Feira;Moradia;tapetes Novos;0,0;194,8;'12;'2010;'12/2010;Real_2007
10-12-2010;Sexta-Feira;Restaurantes;Lig Lig ;0,0;46,9;'12;'2010;'12/2010;Real_2007
09-12-2010;Quinta-Feira;Cristiane;Europa Multimedia - revista da cristiane;0,0;71,4;'12;'2010;'12/2010;RealVisa_2007
08-12-2010;Quarta-Feira;CD_DVD_BD;1Temp BGS + repo FOTD;0,0;79,8;'12;'2010;'12/2010;RealVisa_2007
08-12-2010;Quarta-Feira;LIVROS;Duna + Miyuky Chan ;0,0;12,57;'12;'2010;'12/2010;RealVisa_2007
08-12-2010;Quarta-Feira;Presentes;Alice da cristiane;0,0;20,19;'12;'2010;'12/2010;RealVisa_2007
08-12-2010;Quarta-Feira;LIVROS;Do Duna;0,0;47,6;'12;'2010;'12/2010;RealVisa_2007
08-12-2010;Quarta-Feira;LIVROS;A Nova Bataglia do Apocalipse;0,0;36,46;'12;'2010;'12/2010;RealVisa_2007
06-12-2010;Segunda-Feira;Cristiane;UOL Cristiane;0,0;38,0;'12;'2010;'12/2010;Real_2007
06-12-2010;Segunda-Feira;Cristiane;Tim Cristiane;0,0;64,49;'12;'2010;'12/2010;Real_2007
06-12-2010;Segunda-Feira;Farmácia;Farmácias de grippes;0,0;44,97;'12;'2010;'12/2010;Real_2007
04-12-2010;Sábado;P207-1.6-XS;Pioneer DEH5280SD + GPS TomTomOne Classic (04/06);0,0;166,33;'12;'2010;'12/2010;RealVisa_2007
03-12-2010;Sexta-Feira;Itens Pesssoais;Cabelos + Barbas;0,0;30,0;'12;'2010;'12/2010;Real_2007
03-12-2010;Sexta-Feira;Farmácia;Farmacias de gripes;0,0;7,02;'12;'2010;'12/2010;Real_2007
03-12-2010;Sexta-Feira;Supermercado;ná-gumo´s;0,0;42,44;'12;'2010;'12/2010;Real_2007
01-12-2010;Quarta-Feira;Taxas Bancarias;iof;0,0;0,52;'12;'2010;'12/2010;ItaU
01-12-2010;Quarta-Feira;Taxas Bancarias;LIS/JUROS;0,0;1,1;'12;'2010;'12/2010;ItaU
01-12-2010;Quarta-Feira;cartões de Crédito;Fatura real Visa;0,0;1369,55;'12;'2010;'12/2010;Real_2007
01-12-2010;Quarta-Feira;Energia Eletrica;Eletopaulo;0,0;147,57;'12;'2010;'12/2010;Real_2007
01-12-2010;Quarta-Feira;Condominio;Condominio;0,0;755,96;'12;'2010;'12/2010;Real_2007
01-12-2010;Quarta-Feira;Aluguel;Aluguel Dezembro;0,0;1073,98;'12;'2010;'12/2010;Real_2007
01-12-2010;Quarta-Feira;Seguros;Automotivo: Ituran;0,0;69,0;'12;'2010;'12/2010;Real_2007
01-12-2010;Quarta-Feira;P207-1.6-XS;Parcela (03/36);0,0;733,79;'12;'2010;'12/2010;Real_2007
01-12-2010;Quarta-Feira;Tv à Cabo;Net TV;0,0;134,0;'12;'2010;'12/2010;Real_2007
01-12-2010;Quarta-Feira;Internet;Net Virtua;0,0;65,9;'12;'2010;'12/2010;Real_2007
01-12-2010;Quarta-Feira;Telefonia;net Fone;0,0;37,89;'12;'2010;'12/2010;Real_2007
01-12-2010;Quarta-Feira;Juros_Corr. Poupança;Juros Poupança;0,02;0,0;'12;'2010;'12/2010;Real_2007
01-12-2010;Quarta-Feira;Combustivel;Alcoois;0,0;66,0;'12;'2010;'12/2010;Real_2007
01-12-2010;Quarta-Feira;GATO;ração / corta-uhnas e ervas;0,0;126,2;'12;'2010;'12/2010;Real_2007
01-12-2010;Quarta-Feira;cartões de Crédito;Pagamentop Fatura;1369,55;0,0;'12;'2010;'12/2010;RealVisa_2007
01-12-2010;Quarta-Feira;vestuário;Roupas de casamento ;0,0;107,7;'12;'2010;'12/2010;RealVisa_2007
01-12-2010;Quarta-Feira;Cristiane;AMIGA MODAS;0,0;244,9;'12;'2010;'12/2010;RealVisa_2007
01-12-2010;Quarta-Feira;Cristiane;Drogazsil;0,0;62,67;'12;'2010;'12/2010;RealVisa_2007
01-12-2010;Quarta-Feira;Cristiane;Linda Luz Calçados;0,0;99,99;'12;'2010;'12/2010;RealVisa_2007
30-11-2010;Terça-Feira;Alimentacao;;0,0;33,0;'11;'2010;'11/2010;Despesas
30-11-2010;Terça-Feira;Imposto de Renda;Debitos SRF (07/07);0,0;266,73;'11;'2010;'11/2010;Real_2007
30-11-2010;Terça-Feira;Salarios;CREDITO DE SALARIO TIM CELULAR;5103,66;0,0;'11;'2010;'11/2010;Real_2007
30-11-2010;Terça-Feira;Cristiane;senSei Cosméticos;0,0;39,85;'11;'2010;'11/2010;Real_2007
29-11-2010;Segunda-Feira;Cristiane;Da Cristiane;136,0;0,0;'11;'2010;'11/2010;ItaU
29-11-2010;Segunda-Feira;Supermercado;Nagumo´s;0,0;72,91;'11;'2010;'11/2010;RealVisa_2007
29-11-2010;Segunda-Feira;Academia;Academia dezembros;0,0;153,34;'11;'2010;'11/2010;RealVisa_2007
28-11-2010;Domingo;Estacionamentos;Alcoois no gargamovel 3.0;0,0;79,0;'11;'2010;'11/2010;Real_2007
28-11-2010;Domingo;Restaurantes;Castelinhos de pamonhas-fresquinhas;0,0;11,9;'11;'2010;'11/2010;Real_2007
27-11-2010;Sábado;Restaurantes;Cofi de manhas na portucales;0,0;15,2;'11;'2010;'11/2010;Real_2007
27-11-2010;Sábado;Estacionamentos;Alcoois no gargamovel 3.0;0,0;68,0;'11;'2010;'11/2010;Real_2007
27-11-2010;Sábado;Restaurantes;Lances no rodo-servers;0,0;11,3;'11;'2010;'11/2010;Real_2007
26-11-2010;Sexta-Feira;Farmácia;DROGAsil;0,0;151,63;'11;'2010;'11/2010;Real_2007
26-11-2010;Sexta-Feira;Restaurantes;Spporccaccioene´s;0,0;26,5;'11;'2010;'11/2010;Real_2007
25-11-2010;Quinta-Feira;Cristiane;Rebatedor Circular 110cm 5 em 1 Dobrável com capa protetora;0,0;135,9;'11;'2010;'11/2010;ItaU
25-11-2010;Quinta-Feira;Moradia;Hometheater: STR-DN1000 (02/04);0,0;331,04;'11;'2010;'11/2010;RealVisa_2007
25-11-2010;Quinta-Feira;Cristiane;SANSEI SIMILARES COMES;0,0;204,2;'11;'2010;'11/2010;RealVisa_2007
24-11-2010;Quarta-Feira;Presentes;Pro Niver Uilia;0,0;20,0;'11;'2010;'11/2010;Real_2007
24-11-2010;Quarta-Feira;Restaurantes;Almoço no xópins;0,0;40,2;'11;'2010;'11/2010;Real_2007
23-11-2010;Terça-Feira;Restituições;Juros ;2,65;0,0;'11;'2010;'11/2010;Real_2007
23-11-2010;Terça-Feira;Restituições;Coreções;0,11;0,0;'11;'2010;'11/2010;Real_2007
23-11-2010;Terça-Feira;Cristiane;Drogasil;0,0;35,33;'11;'2010;'11/2010;RealVisa_2007
22-11-2010;Segunda-Feira;vestuário;roupas sociais de trabalhar;0,0;399,5;'11;'2010;'11/2010;Real_2007
22-11-2010;Segunda-Feira;Presentes;Presente de casamento do denis;0,0;439,28;'11;'2010;'11/2010;RealVisa_2007
22-11-2010;Segunda-Feira;Supermercado;Nágumo´s;0,0;101,65;'11;'2010;'11/2010;RealVisa_2007
20-11-2010;Sábado;Cristiane;;0,0;90,0;'11;'2010;'11/2010;Despesas
20-11-2010;Sábado;Supermercado;Mais Mercados;0,0;64,98;'11;'2010;'11/2010;Real_2007
19-11-2010;Sexta-Feira;Restaurantes;Almoço de xópins;0,0;48,0;'11;'2010;'11/2010;Real_2007
19-11-2010;Sexta-Feira;Combustivel;Alcoois;0,0;85,02;'11;'2010;'11/2010;Real_2007
19-11-2010;Sexta-Feira;Restaurantes;Pitiçaria da Vitória Regias;0,0;34,79;'11;'2010;'11/2010;Real_2007
18-11-2010;Quinta-Feira;Supermercado;papeis Hienicus e leites;0,0;12,54;'11;'2010;'11/2010;Real_2007
18-11-2010;Quinta-Feira;Seguros;Aluguel: Cheque - 010072 - seguro Aluguel (02/04);0,0;431,86;'11;'2010;'11/2010;Real_2007
17-11-2010;Quarta-Feira;Supermercado;Açougues de arnes;0,0;20,71;'11;'2010;'11/2010;Real_2007
16-11-2010;Terça-Feira;Moradia;Enquadramento do Poster do Ivan;0,0;25,0;'11;'2010;'11/2010;Real_2007
16-11-2010;Terça-Feira;Action Figures;Lotus warrior Angels;0,0;111,9;'11;'2010;'11/2010;Real_2007
16-11-2010;Terça-Feira;Pedágios;Sistema Sem Parar - pedágios;0,0;119,09;'11;'2010;'11/2010;Real_2007
16-11-2010;Terça-Feira;Cristiane;Jacques Janenes (02/02);0,0;275,0;'11;'2010;'11/2010;RealVisa_2007
16-11-2010;Terça-Feira;Supermercado;Mercadis;0,0;89,72;'11;'2010;'11/2010;RealVisa_2007
13-11-2010;Sábado;Restaurantes;Morgãos;0,0;35,4;'11;'2010;'11/2010;Real_2007
13-11-2010;Sábado;Supermercado;Mercadis;0,0;117,28;'11;'2010;'11/2010;Real_2007
12-11-2010;Sexta-Feira;Restaurantes;cofi De Manhas na paccocca´s;0,0;21,31;'11;'2010;'11/2010;Real_2007
12-11-2010;Sexta-Feira;Salarios;Adiantamento Quinzenal;1890,28;0,0;'11;'2010;'11/2010;Real_2007
12-11-2010;Sexta-Feira;Restaurantes;Pitiças de paccocca´s;0,0;24,6;'11;'2010;'11/2010;Real_2007
11-11-2010;Quinta-Feira;Alimentacao;Len ches de manhãs;0,0;3,9;'11;'2010;'11/2010;Despesas
11-11-2010;Quinta-Feira;Restaurantes;Mor-Gãos;0,0;24,1;'11;'2010;'11/2010;Real_2007
10-11-2010;Quarta-Feira;Venda de algo;NoteBook Acerr (01/02);275,0;0,0;'11;'2010;'11/2010;Despesas
10-11-2010;Quarta-Feira;Alimentacao;Cafeses de xópins;0,0;8,0;'11;'2010;'11/2010;Despesas
10-11-2010;Quarta-Feira;Restaurantes;Lig Lig Em Casas;0,0;48,0;'11;'2010;'11/2010;Despesas
10-11-2010;Quarta-Feira;Taxas Bancarias;LIS JURTOS;0,0;5,25;'11;'2010;'11/2010;ItaU
10-11-2010;Quarta-Feira;Taxas Bancarias;LIS/JUROS;0,0;3,3;'11;'2010;'11/2010;ItaU
10-11-2010;Quarta-Feira;Cristiane;Agendas de scrapuis;0,0;17,8;'11;'2010;'11/2010;Real_2007
10-11-2010;Quarta-Feira;Restaurantes;SubWay´s;0,0;25,2;'11;'2010;'11/2010;Real_2007
09-11-2010;Terça-Feira;Combustivel;Alcoois no GarGaMóvel 3.0;0,0;68,02;'11;'2010;'11/2010;Real_2007
06-11-2010;Sábado;Moradia;Poster do Ivan Tu Bilieve;0,0;85,55;'11;'2010;'11/2010;Real_2007
06-11-2010;Sábado;Farmácia;Remedios de Asmas e mais coisas;0,0;119,66;'11;'2010;'11/2010;Real_2007
06-11-2010;Sábado;Supermercado;Mais mercadis;0,0;66,71;'11;'2010;'11/2010;Real_2007
05-11-2010;Sexta-Feira;Alimentacao;Choco-lates;0,0;4,5;'11;'2010;'11/2010;Despesas
05-11-2010;Sexta-Feira;Restaurantes;Burguers;0,0;31,8;'11;'2010;'11/2010;Real_2007
04-11-2010;Quinta-Feira;Alimentacao;Lenches;0,0;4,5;'11;'2010;'11/2010;Despesas
04-11-2010;Quinta-Feira;Condominio;Condominio ;0,0;747,98;'11;'2010;'11/2010;Real_2007
04-11-2010;Quinta-Feira;P207-1.6-XS;Parcela (02/36);0,0;733,79;'11;'2010;'11/2010;Real_2007
04-11-2010;Quinta-Feira;Tv à Cabo;Net TV;0,0;134,0;'11;'2010;'11/2010;Real_2007
04-11-2010;Quinta-Feira;Internet;Net Virtua;0,0;65,9;'11;'2010;'11/2010;Real_2007
04-11-2010;Quinta-Feira;Telefonia;net Fone;0,0;37,9;'11;'2010;'11/2010;Real_2007
04-11-2010;Quinta-Feira;Aluguel;Aluguel;0,0;1073,98;'11;'2010;'11/2010;Real_2007
04-11-2010;Quinta-Feira;Seguros;Automotivo: Habilitação do Ituran;0,0;99,0;'11;'2010;'11/2010;Real_2007
04-11-2010;Quinta-Feira;Seguros;Automotivo: Mensalidade Ituran;0,0;69,0;'11;'2010;'11/2010;Real_2007
04-11-2010;Quinta-Feira;Restaurantes;Spolettu´s;0,0;43,2;'11;'2010;'11/2010;Real_2007
04-11-2010;Quinta-Feira;P207-1.6-XS;Pioneer DEH5280SD + GPS TomTomOne Classic (03/06);0,0;166,33;'11;'2010;'11/2010;RealVisa_2007
04-11-2010;Quinta-Feira;Supermercado;Na-gumo´s;0,0;49,96;'11;'2010;'11/2010;RealVisa_2007
02-11-2010;Terça-Feira;Supermercado;Mercadis´S;0,0;68,54;'11;'2010;'11/2010;Real_2007
01-11-2010;Segunda-Feira;Saques;Saque do real;60,0;0,0;'11;'2010;'11/2010;Despesas
01-11-2010;Segunda-Feira;Estacionamentos;Estacionamentos;0,0;20,0;'11;'2010;'11/2010;Despesas
01-11-2010;Segunda-Feira;Restaurantes;Mc Donaldos;0,0;29,0;'11;'2010;'11/2010;Real_2007
01-11-2010;Segunda-Feira;Saques;saques ;0,0;60,0;'11;'2010;'11/2010;Real_2007
01-11-2010;Segunda-Feira;Energia Eletrica;Eletro Paulo;0,0;154,1;'11;'2010;'11/2010;Real_2007
01-11-2010;Segunda-Feira;cartões de Crédito;Real Visa;0,0;1890,72;'11;'2010;'11/2010;Real_2007
01-11-2010;Segunda-Feira;cartões de Crédito;Pagamento Faturas;1890,72;0,0;'11;'2010;'11/2010;RealVisa_2007
30-10-2010;Sábado;Restaurantes;Juka Lemão;0,0;114,18;'10;'2010;'10/2010;Real_2007
30-10-2010;Sábado;CD_DVD_BD;Californicação;0,0;124,7;'10;'2010;'10/2010;Real_2007
29-10-2010;Sexta-Feira;Imposto de Renda;Debitos SRF (06/07);0,0;264,7;'10;'2010;'10/2010;Real_2007
29-10-2010;Sexta-Feira;Salarios;CREDITO DE SALARIO TIM CELULAR;6186,17;0,0;'10;'2010;'10/2010;Real_2007
29-10-2010;Sexta-Feira;Consertos;Incore - Plugues;0,0;6,3;'10;'2010;'10/2010;Real_2007
29-10-2010;Sexta-Feira;Restaurantes;Sporcaccione´s;0,0;25,7;'10;'2010;'10/2010;Real_2007
28-10-2010;Quinta-Feira;Restaurantes;Al-moços Morgãos;0,0;29,6;'10;'2010;'10/2010;Real_2007
28-10-2010;Quinta-Feira;Combustivel;Alcoois no GarGaMóvel 3.0;0,0;69,01;'10;'2010;'10/2010;Real_2007
27-10-2010;Quarta-Feira;CD_DVD_BD;Caes de Aluuéis;0,0;12,9;'10;'2010;'10/2010;Real_2007
27-10-2010;Quarta-Feira;CD_DVD_BD;Bullit + Old Boy;0,0;49,8;'10;'2010;'10/2010;Real_2007
27-10-2010;Quarta-Feira;Restaurantes;Rá-bibis;0,0;29,8;'10;'2010;'10/2010;Real_2007
27-10-2010;Quarta-Feira;ComicBook;Scott Pilgrin + Kick Ass;0,0;112,0;'10;'2010;'10/2010;RealVisa_2007
25-10-2010;Segunda-Feira;Moradia;Hometheater: STR-DN1000 (01/04);0,0;331,06;'10;'2010;'10/2010;RealVisa_2007
25-10-2010;Segunda-Feira;Cristiane;Loca Web Site da Cristiane;0,0;73,29;'10;'2010;'10/2010;RealVisa_2007
25-10-2010;Segunda-Feira;Supermercado;Nagumo;0,0;87,14;'10;'2010;'10/2010;RealVisa_2007
24-10-2010;Domingo;Restaurantes;Cofi de manha na paccocca´s;0,0;4,6;'10;'2010;'10/2010;Real_2007
24-10-2010;Domingo;Seguros;Automotivo: Ituran ;0,0;60,0;'10;'2010;'10/2010;Real_2007
24-10-2010;Domingo;GATO;Areia de coco de gatos;0,0;21,0;'10;'2010;'10/2010;Real_2007
23-10-2010;Sábado;Restituições;Juros;6,16;0,0;'10;'2010;'10/2010;Real_2007
23-10-2010;Sábado;Restituições;Correções;1,05;0,0;'10;'2010;'10/2010;Real_2007
21-10-2010;Quinta-Feira;Diferenças;Saldos de Ajustes;97,76;0,0;'10;'2010;'10/2010;ItauVisa
21-10-2010;Quinta-Feira;Supermercado;Ná-Gumos;0,0;23,66;'10;'2010;'10/2010;Real_2007
21-10-2010;Quinta-Feira;Restaurantes;paccocca´s Novas Victorya´s;0,0;30,4;'10;'2010;'10/2010;Real_2007
21-10-2010;Quinta-Feira;Cristiane;Arte Ponto 1;0,0;91,3;'10;'2010;'10/2010;RealVisa_2007
20-10-2010;Quarta-Feira;Cristiane;Cristianes;0,0;21,0;'10;'2010;'10/2010;Despesas
20-10-2010;Quarta-Feira;Combustivel;Alcool no GarGaMovel 3.0;0,0;64,0;'10;'2010;'10/2010;Real_2007
20-10-2010;Quarta-Feira;Farmácia;Ome-prazóis e Limpezas das caras;0,0;43,0;'10;'2010;'10/2010;Real_2007
19-10-2010;Terça-Feira;Alimentacao;Paes docês de terdes;0,0;3,0;'10;'2010;'10/2010;Despesas
19-10-2010;Terça-Feira;Seguros;Aluguel: Cheque - 010075 - Seguro Aluguel (01/04);0,0;431,86;'10;'2010;'10/2010;Real_2007
19-10-2010;Terça-Feira;Supermercado;Ná-Gumo´s;0,0;93,75;'10;'2010;'10/2010;RealVisa_2007
18-10-2010;Segunda-Feira;Resg.Poup.;Cubrir;190,0;0,0;'10;'2010;'10/2010;ItaU
18-10-2010;Segunda-Feira;Action Figures;X-Files Fox & Dana;0,0;153,6;'10;'2010;'10/2010;Real_2007
18-10-2010;Segunda-Feira;Restaurantes;SubDuWays;0,0;24,3;'10;'2010;'10/2010;Real_2007
16-10-2010;Sábado;Esporádico;Massasgia no xópins;0,0;28,0;'10;'2010;'10/2010;Despesas
16-10-2010;Sábado;Estacionamentos;Estacionamento no centro;0,0;5,0;'10;'2010;'10/2010;Despesas
16-10-2010;Sábado;LIVROS;Livro de 1984;0,0;25,0;'10;'2010;'10/2010;Real_2007
16-10-2010;Sábado;Restaurantes;Xá-babis;0,0;62,1;'10;'2010;'10/2010;Real_2007
16-10-2010;Sábado;Cristiane;Jacques Janenes (01/02);0,0;275,0;'10;'2010;'10/2010;RealVisa_2007
15-10-2010;Sexta-Feira;Saques;Saque do Real;60,0;0,0;'10;'2010;'10/2010;Despesas
15-10-2010;Sexta-Feira;Restaurantes;Cafezes de estradas;0,0;2,0;'10;'2010;'10/2010;Despesas
15-10-2010;Sexta-Feira;Saques;Saque do real;0,0;60,0;'10;'2010;'10/2010;Real_2007
15-10-2010;Sexta-Feira;Combustivel;Alcoois no GarGaMovel;0,0;70,0;'10;'2010;'10/2010;Real_2007
15-10-2010;Sexta-Feira;Restaurantes;Lenche de estradas;0,0;5,5;'10;'2010;'10/2010;Real_2007
15-10-2010;Sexta-Feira;Restaurantes;Pizzas rutes;0,0;55,7;'10;'2010;'10/2010;RealVisa_2007
14-10-2010;Quinta-Feira;Estacionamentos;Estacionamentos;0,0;2,0;'10;'2010;'10/2010;Despesas
14-10-2010;Quinta-Feira;Estacionamentos;Sistema Sem Parar;0,0;47,25;'10;'2010;'10/2010;Real_2007
13-10-2010;Quarta-Feira;Combustivel;Alcoois noGarGaMovel;0,0;60,0;'10;'2010;'10/2010;Real_2007
13-10-2010;Quarta-Feira;Restaurantes;Lenche Rodo-Servers;0,0;8,8;'10;'2010;'10/2010;Real_2007
13-10-2010;Quarta-Feira;Cristiane;Cheque - 010071 - Dentista´s;0,0;232,84;'10;'2010;'10/2010;Real_2007
12-10-2010;Terça-Feira;Restaurantes;Frans Cafeses ;0,0;25,96;'10;'2010;'10/2010;Real_2007
11-10-2010;Segunda-Feira;Estacionamentos;Mais estacionamentos ;0,0;12,51;'10;'2010;'10/2010;Despesas
11-10-2010;Segunda-Feira;Supermercado;Nahgumo´s;0,0;84,46;'10;'2010;'10/2010;Real_2007
10-10-2010;Domingo;Supermercado;Nagumo´s;0,0;70,77;'10;'2010;'10/2010;Real_2007
10-10-2010;Domingo;Presentes;Celular N5800 Cristiame (03/03);0,0;166,33;'10;'2010;'10/2010;RealVisa_2007
10-10-2010;Domingo;P207-1.6-XS;Pioneer DEH5280SD + GPS TomTomOne Classic (02/06);0,0;166,33;'10;'2010;'10/2010;RealVisa_2007
09-10-2010;Sábado;Restaurantes;Pitiça em casa;0,0;33,5;'10;'2010;'10/2010;Real_2007
08-10-2010;Sexta-Feira;Correio;AC StoAndré pros livros Sergios;0,0;23,3;'10;'2010;'10/2010;Real_2007
08-10-2010;Sexta-Feira;Cristiane;Yumis cosméticos;0,0;16,2;'10;'2010;'10/2010;Real_2007
08-10-2010;Sexta-Feira;Cristiane;Droga Raia´s;0,0;58,87;'10;'2010;'10/2010;Real_2007
08-10-2010;Sexta-Feira;Cristiane;Sobral Foto´s;0,0;10,95;'10;'2010;'10/2010;Real_2007
08-10-2010;Sexta-Feira;Supermercado;Nagumo´s;0,0;53,93;'10;'2010;'10/2010;Real_2007
07-10-2010;Quinta-Feira;Action Figures;Mastumoto - di biquini;0,0;70,0;'10;'2010;'10/2010;Real_2007
07-10-2010;Quinta-Feira;Restaurantes;Almoço na paulista´s;0,0;87,4;'10;'2010;'10/2010;Real_2007
07-10-2010;Quinta-Feira;Cristiane;Casa da madeira - scrapi buquin;0,0;139,7;'10;'2010;'10/2010;Real_2007
07-10-2010;Quinta-Feira;Cristiane;Scrapi sampa;0,0;244,3;'10;'2010;'10/2010;RealVisa_2007
07-10-2010;Quinta-Feira;Cristiane;Yummys;0,0;270,0;'10;'2010;'10/2010;RealVisa_2007
07-10-2010;Quinta-Feira;Cristiane;SUSY BEAUTY-SOGO;0,0;95,9;'10;'2010;'10/2010;RealVisa_2007
06-10-2010;Quarta-Feira;Restaurantes;RÁ-bibis;0,0;28,55;'10;'2010;'10/2010;Real_2007
06-10-2010;Quarta-Feira;Supermercado;Mercados;0,0;15,78;'10;'2010;'10/2010;Real_2007
05-10-2010;Terça-Feira;P207-1.6-XS;Lavagem do GarGaMovel 3.0;0,0;20,0;'10;'2010;'10/2010;Despesas
