2023/01/09 14:24:38| Started|2023/01/09 14:24:39| Ended
2024/04/16 17:17:46| Started|2024/04/16 17:18:56| Ended| 69.73 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/17 00:05:01| Started|2024/04/17 00:06:04| Ended| 63.91 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/17 09:21:54| Started|2024/04/17 09:23:11| Ended| 77.06 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/17 20:22:41| Started|2024/04/17 20:24:59| Ended| 138.27 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/18 09:17:17| Started|2024/04/18 09:18:22| Ended| 64.97 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/18 09:44:14| Started|2024/04/18 09:46:19| Ended| 124.90 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/18 16:50:51| Started|2024/04/18 16:51:51| Ended| 59.98 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/18 16:53:41| Started|2024/04/18 16:54:42| Ended| 60.70 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/18 20:00:59| Started|2024/04/18 20:01:45| Ended| 46.44 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/19 08:50:00| Started|2024/04/19 08:50:58| Ended| 58.72 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/19 16:21:54| Started|2024/04/19 16:22:52| Ended| 58.22 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/19 18:06:57| Started|2024/04/19 18:08:06| Ended| 69.22 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/20 10:37:07| Started|2024/04/20 10:38:13| Ended| 66.45 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/20 10:59:02| Started|2024/04/20 10:59:58| Ended| 55.73 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/20 11:01:58| Started|2024/04/20 11:02:58| Ended| 60.65 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/20 14:16:13| Started|2024/04/20 14:17:07| Ended| 53.78 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/21 11:23:54| Started|2024/04/21 11:24:50| Ended| 55.67 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/21 16:03:22| Started|2024/04/21 16:04:22| Ended| 60.75 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/21 17:51:46| Started|2024/04/21 17:52:44| Ended| 58.10 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/21 17:59:49| Started|2024/04/21 18:00:44| Ended| 54.97 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/21 18:12:52| Started|2024/04/21 18:13:45| Ended| 53.08 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/21 20:57:48| Started|2024/04/21 20:59:45| Ended| 116.89 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/22 08:40:40| Started|2024/04/22 08:43:04| Ended| 143.75 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/22 09:00:46| Started|2024/04/22 09:02:27| Ended| 100.73 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/22 14:55:46| Started|2024/04/22 14:57:09| Ended| 82.91 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/22 20:35:11| Started|2024/04/22 20:36:15| Ended| 63.96 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/23 15:28:52| Started|2024/04/23 15:29:35| Ended| 43.02 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/23 16:56:59| Started|2024/04/23 16:58:00| Ended| 60.95 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/24 08:49:58| Started|2024/04/24 08:51:07| Ended| 68.25 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/24 10:30:59| Started|2024/04/24 10:31:58| Ended| 59.49 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/24 11:49:23| Started|2024/04/24 11:50:35| Ended| 72.12 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/24 13:21:52| Started|2024/04/24 13:23:12| Ended| 79.95 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/24 13:56:19| Started|2024/04/24 13:57:32| Ended| 72.56 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/24 17:02:48| Started|2024/04/24 17:04:07| Ended| 78.42 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/24 21:51:04| Started|2024/04/24 21:52:01| Ended| 57.28 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/25 09:04:40| Started|2024/04/25 09:05:53| Ended| 72.62 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/25 14:13:17| Started|2024/04/25 14:14:21| Ended| 64.24 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/25 15:34:10| Started|2024/04/25 15:35:11| Ended| 60.87 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/25 19:39:58| Started|2024/04/25 19:40:48| Ended| 50.53 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/25 20:58:07| Started|2024/04/25 20:59:14| Ended| 67.09 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/26 16:22:26| Started|2024/04/26 16:24:48| Ended| 142.06 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/26 20:05:02| Started|2024/04/26 20:05:48| Ended| 45.63 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/27 13:21:48| Started|2024/04/27 13:22:58| Ended| 70.76 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/27 19:17:08| Started|2024/04/27 19:18:05| Ended| 57.62 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/28 11:08:52| Started|2024/04/28 11:09:50| Ended| 58.55 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/29 09:09:33| Started|2024/04/29 09:10:42| Ended| 69.38 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/29 13:21:14| Started|2024/04/29 13:22:32| Ended| 77.87 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/29 13:31:41| Started|2024/04/29 13:32:58| Ended| 76.42 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/29 16:35:13| Started|2024/04/29 16:36:44| Ended| 90.26 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/04/29 20:13:15| Started|2024/04/29 20:14:35| Ended| 80.12 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/04/29 20:18:39| Started|2024/04/29 20:19:45| Ended| 65.77 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/01 00:20:58| Started|2024/05/01 00:21:57| Ended| 58.60 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/02 09:35:00| Started|2024/05/02 09:36:09| Ended| 69.59 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/02 16:12:00| Started|2024/05/02 16:13:19| Ended| 79.41 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/02 17:06:23| Started|2024/05/02 17:07:40| Ended| 77.20 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/03 08:52:46| Started|2024/05/03 08:55:04| Ended| 138.04 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/03 09:46:53| Started|2024/05/03 09:47:58| Ended| 65.66 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/03 17:28:41| Started|2024/05/03 17:29:36| Ended| 55.36 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/03 17:49:40| Started|2024/05/03 17:50:36| Ended| 56.17 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/05 14:01:39| Started|2024/05/05 14:06:00| Ended| 261.07 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/05 20:05:05| Started|2024/05/05 20:06:31| Ended| 85.67 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/06 08:51:52| Started|2024/05/06 08:53:27| Ended| 95.52 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/06 10:19:24| Started|2024/05/06 10:20:38| Ended| 74.51 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/06 13:44:49| Started|2024/05/06 13:45:51| Ended| 62.44 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/06 14:25:29| Started|2024/05/06 14:26:33| Ended| 63.47 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/06 14:52:36| Started|2024/05/06 14:53:57| Ended| 80.49 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/06 19:47:04| Started|2024/05/06 19:48:59| Ended| 114.78 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/07 18:29:19| Started|2024/05/07 18:30:11| Ended| 52.17 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/07 22:51:00| Started|2024/05/07 22:51:54| Ended| 53.60 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/08 09:35:09| Started|2024/05/08 09:36:19| Ended| 70.34 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/08 10:59:23| Started|2024/05/08 11:00:41| Ended| 77.92 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/08 19:47:41| Started|2024/05/08 19:48:56| Ended| 75.48 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/08 22:18:16| Started|2024/05/08 22:19:01| Ended| 45.38 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/09 09:06:09| Started|2024/05/09 09:07:54| Ended| 105.33 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/09 09:10:02| Started|2024/05/09 09:11:29| Ended| 87.17 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/09 09:38:49| Started|2024/05/09 09:39:49| Ended| 60.45 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/09 16:12:12| Started|2024/05/09 16:13:27| Ended| 75.28 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/09 17:52:31| Started|2024/05/09 17:53:31| Ended| 59.97 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/10 10:55:47| Started|2024/05/10 10:56:34| Ended| 47.12 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/11 12:26:49| Started|2024/05/11 12:27:52| Ended| 62.88 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/11 18:07:08| Started|2024/05/11 18:08:09| Ended| 61.09 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/11 19:26:04| Started|2024/05/11 19:27:03| Ended| 59.04 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/13 00:27:23| Started|2024/05/13 00:28:29| Ended| 65.44 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/13 08:48:15| Started|2024/05/13 08:51:36| Ended| 201.06 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/13 09:47:49| Started|2024/05/13 09:48:48| Ended| 58.81 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/13 13:46:19| Started|2024/05/13 13:48:37| Ended| 138.34 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/13 16:32:10| Started|2024/05/13 16:33:29| Ended| 79.06 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/13 21:53:51| Started|2024/05/13 21:54:47| Ended| 55.88 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/14 23:29:15| Started|2024/05/14 23:29:54| Ended| 39.05 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/15 09:19:36| Started|2024/05/15 09:20:52| Ended| 75.89 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/15 15:27:58| Started|2024/05/15 15:29:11| Ended| 73.20 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/15 20:53:16| Started|2024/05/15 20:59:57| Ended| 401.60 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/16 09:09:47| Started|2024/05/16 09:11:24| Ended| 97.50 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/16 12:05:18| Started|2024/05/16 12:06:43| Ended| 84.99 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/17 08:56:19| Started|2024/05/17 08:57:15| Ended| 56.07 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/17 14:01:08| Started|2024/05/17 14:02:05| Ended| 57.16 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/19 11:03:14| Started|2024/05/19 11:03:59| Ended| 44.99 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/20 09:04:15| Started|2024/05/20 09:05:17| Ended| 62.42 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/20 09:44:25| Started|2024/05/20 09:45:21| Ended| 56.18 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/20 16:21:22| Started|2024/05/20 16:22:09| Ended| 46.43 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/22 11:34:21| Started|2024/05/22 11:39:34| Ended| 312.69 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/22 18:33:46| Started|2024/05/22 18:34:29| Ended| 43.65 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/23 09:04:33| Started|2024/05/23 09:05:41| Ended| 67.68 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/23 09:39:42| Started|2024/05/23 09:40:40| Ended| 57.97 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/23 17:59:48| Started|2024/05/23 18:00:46| Ended| 57.67 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/23 20:08:40| Started|2024/05/23 20:09:42| Ended| 61.86 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/23 23:54:46| Started|2024/05/23 23:55:48| Ended| 61.76 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/24 09:40:26| Started|2024/05/24 09:41:56| Ended| 89.80 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/24 13:46:01| Started|2024/05/24 13:47:21| Ended| 80.08 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/24 15:49:30| Started|2024/05/24 15:50:42| Ended| 71.89 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/24 16:14:50| Started|2024/05/24 16:16:23| Ended| 93.70 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/24 17:16:56| Started|2024/05/24 17:18:50| Ended| 114.14 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/25 12:35:25| Started|2024/05/25 12:36:55| Ended| 90.34 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/25 19:45:15| Started|2024/05/25 19:46:04| Ended| 48.22 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/25 21:37:24| Started|2024/05/25 21:38:14| Ended| 50.10 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/27 06:59:46| Started|2024/05/27 07:00:26| Ended| 39.68 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/27 09:38:14| Started|2024/05/27 09:40:08| Ended| 113.41 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/27 15:12:53| Started|2024/05/27 15:14:13| Ended| 79.96 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/27 16:55:35| Started|2024/05/27 16:56:46| Ended| 70.98 TotalSecs | Version 9.3.2 | Hostname CLR0AN001151190
2024/05/27 20:39:56| Started|2024/05/27 20:41:03| Ended| 66.92 TotalSecs | Version 9.3.2 | Hostname AsusVivoBook
2024/05/28 11:19:04| Started|2024/05/28 11:19:13| Ended| 9.25 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/05/28 11:23:29| Started|2024/05/28 11:24:12| Ended| 42.74 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/05/28 11:30:32| Started|2024/05/28 11:31:19| Ended| 46.89 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/05/28 11:44:15| Started|2024/05/28 11:45:12| Ended| 57.23 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/05/28 13:53:06| Started|2024/05/28 13:54:01| Ended| 55.30 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/05/28 13:56:07| Started|2024/05/28 13:57:02| Ended| 55.30 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/05/29 14:09:58| Started|2024/05/29 14:11:33| Ended| 95.06 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/05/29 15:47:00| Started|2024/05/29 15:48:28| Ended| 88.73 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/05/29 15:52:48| Started|2024/05/29 15:54:05| Ended| 77.48 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/05/29 20:09:39| Started|2024/05/29 20:10:46| Ended| 67.13 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/05/30 15:59:01| Started|2024/05/30 15:59:54| Ended| 53.07 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/05/31 09:08:31| Started|2024/05/31 09:09:16| Ended| 44.83 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/05/31 15:19:34| Started|2024/05/31 15:20:33| Ended| 58.19 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/05/31 17:07:05| Started|2024/05/31 17:08:04| Ended| 58.32 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/01 22:47:45| Started|2024/06/01 22:48:40| Ended| 54.28 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/02 18:46:41| Started|2024/06/02 18:47:47| Ended| 65.47 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/03 08:56:53| Started|2024/06/03 08:58:36| Ended| 102.26 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/03 09:39:54| Started|2024/06/03 09:41:12| Ended| 78.45 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/03 09:49:27| Started|2024/06/03 09:50:44| Ended| 77.27 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/03 14:07:36| Started|2024/06/03 14:08:49| Ended| 72.41 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/03 17:52:30| Started|2024/06/03 17:53:35| Ended| 64.88 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/03 19:45:49| Started|2024/06/03 19:47:02| Ended| 73.21 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/04 22:31:19| Started|2024/06/04 22:32:08| Ended| 48.66 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/05 09:02:45| Started|2024/06/05 09:04:02| Ended| 76.85 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/05 10:51:30| Started|2024/06/05 10:52:52| Ended| 82.12 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/05 16:04:04| Started|2024/06/05 16:05:11| Ended| 66.98 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/05 20:05:53| Started|2024/06/05 20:07:05| Ended| 71.35 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/06 09:44:44| Started|2024/06/06 09:46:11| Ended| 86.67 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/06 10:35:35| Started|2024/06/06 10:37:09| Ended| 93.91 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/06 14:47:16| Started|2024/06/06 14:48:31| Ended| 74.69 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/06 21:38:50| Started|2024/06/06 21:39:43| Ended| 52.58 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/07 10:42:53| Started|2024/06/07 10:43:45| Ended| 52.09 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/07 17:41:29| Started|2024/06/07 17:42:10| Ended| 40.76 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/08 12:39:06| Started|2024/06/08 12:40:12| Ended| 65.43 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/09 17:20:10| Started|2024/06/09 17:21:17| Ended| 66.93 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/10 09:09:05| Started|2024/06/10 09:10:56| Ended| 111.07 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/10 11:55:34| Started|2024/06/10 11:56:42| Ended| 67.40 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/10 14:54:12| Started|2024/06/10 14:55:19| Ended| 66.28 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/10 16:30:57| Started|2024/06/10 16:32:05| Ended| 67.97 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/10 17:10:47| Started|2024/06/10 17:11:53| Ended| 65.99 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/10 20:04:48| Started|2024/06/10 20:05:30| Ended| 42.25 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/11 14:43:33| Started|2024/06/11 14:44:29| Ended| 56.02 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/11 17:37:15| Started|2024/06/11 17:38:14| Ended| 58.82 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/12 09:22:13| Started|2024/06/12 09:23:35| Ended| 81.57 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/12 22:09:49| Started|2024/06/12 22:10:48| Ended| 58.68 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/13 09:50:33| Started|2024/06/13 09:51:40| Ended| 66.72 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/13 14:29:22| Started|2024/06/13 14:31:10| Ended| 107.27 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/13 20:27:32| Started|2024/06/13 20:28:35| Ended| 62.32 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/14 11:07:26| Started|2024/06/14 11:08:08| Ended| 42.15 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/15 13:03:21| Started|2024/06/15 13:04:05| Ended| 43.36 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/15 20:20:53| Started|2024/06/15 20:21:44| Ended| 51.44 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/16 18:51:27| Started|2024/06/16 18:52:36| Ended| 68.09 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/16 22:16:35| Started|2024/06/16 22:17:21| Ended| 46.33 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/17 09:30:38| Started|2024/06/17 09:31:48| Ended| 69.59 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/17 11:12:03| Started|2024/06/17 11:13:21| Ended| 77.71 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/17 12:35:44| Started|2024/06/17 12:36:50| Ended| 65.55 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/17 14:21:57| Started|2024/06/17 14:23:08| Ended| 70.99 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/17 20:50:06| Started|2024/06/17 20:50:51| Ended| 45.54 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/19 07:06:59| Started|2024/06/19 07:07:56| Ended| 57.01 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/19 09:01:42| Started|2024/06/19 09:03:02| Ended| 79.37 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/19 16:12:29| Started|2024/06/19 16:13:33| Ended| 64.08 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/19 20:40:07| Started|2024/06/19 20:40:50| Ended| 42.44 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/20 09:10:07| Started|2024/06/20 09:11:14| Ended| 66.81 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/20 14:32:33| Started|2024/06/20 14:34:03| Ended| 89.81 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/20 19:55:37| Started|2024/06/20 20:00:01| Ended| 263.92 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/21 09:33:38| Started|2024/06/21 09:35:40| Ended| 121.84 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/21 10:54:37| Started|2024/06/21 10:55:23| Ended| 45.70 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/22 19:11:43| Started|2024/06/22 19:13:48| Ended| 125.30 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/23 18:55:33| Started|2024/06/23 18:58:55| Ended| 202.78 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/23 21:14:47| Started|2024/06/23 21:16:46| Ended| 118.64 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/24 09:07:41| Started|2024/06/24 09:09:46| Ended| 125.07 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/24 10:53:54| Started|2024/06/24 10:55:11| Ended| 77.29 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/24 11:01:10| Started|2024/06/24 11:02:40| Ended| 89.70 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/24 11:45:08| Started|2024/06/24 11:46:20| Ended| 71.81 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/24 15:10:09| Started|2024/06/24 15:11:16| Ended| 66.90 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/24 19:56:08| Started|2024/06/24 19:57:30| Ended| 82.29 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/24 21:09:36| Started|2024/06/24 21:10:16| Ended| 40.67 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/25 15:38:22| Started|2024/06/25 15:39:12| Ended| 49.41 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
2024/06/26 09:12:30| Started|2024/06/26 09:13:55| Ended| 84.82 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/26 10:05:21| Started|2024/06/26 10:06:38| Ended| 77.78 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/26 10:49:36| Started|2024/06/26 10:51:10| Ended| 93.89 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/26 13:49:44| Started|2024/06/26 13:50:58| Ended| 73.77 TotalSecs | Version 9.4.0 | Hostname CLR0AN001151190
2024/06/26 20:03:15| Started|2024/06/26 20:04:00| Ended| 44.65 TotalSecs | Version 9.4.0 | Hostname AsusVivoBook
